Id,forecasts
s61h17,23377.64113424931
s61h18,23500.808305040286
s61h19,23046.288835467105
s61h20,19869.210471460934
s61h21,20384.39426510533
s62h1,4440.6168529654105
s62h2,4454.4183762168
s62h3,4543.081425280485
s62h4,4419.436298211026
s62h5,4172.265743786034
s62h6,3799.715230066237
s62h7,3809.8936637557276
s62h8,4439.278505058065
s62h9,4453.075551318329
s62h10,4541.7098144504735
s62h11,4418.104818871212
s62h12,4171.014230182932
s62h13,3798.5835584157294
s62h14,3808.7587294077707
s62h15,4437.940591232875
s62h16,4451.733162057027
s62h17,4540.33864926485
s62h18,4416.7737712285025
s62h19,4169.7631205752
s62h20,3797.452249481551
s62h21,3807.624158896011
s63h1,5529.685029321219
s63h2,5457.455459939457
s63h3,5636.06698135515
s63h4,5369.658274199071
s63h5,5390.978181605244
s63h6,5683.319615627316
s63h7,5938.001402885847
s63h8,5599.526589032282
s63h9,5526.5504133834975
s63h10,5707.004938654632
s63h11,5437.84327317992
s63h12,5459.384393883466
s63h13,5754.74335627452
s63h14,6012.030917496827
s63h15,5670.088381497766
s63h16,5596.359608979892
s63h17,5778.671900202396
s63h18,5506.735193515364
s63h19,5528.4993092197265
s63h20,5826.899977910331
s63h21,6086.814009267679
s64h1,19976.69181585678
s64h2,19976.69181585678
s64h3,19976.69181585678
s64h4,19976.69181585678
s64h5,19976.69181585678
s64h6,19976.69181585678
s64h7,19976.69181585678
s64h8,19976.69181585678
s64h9,19976.69181585678
s64h10,19976.69181585678
s64h11,19976.69181585678
s64h12,19976.69181585678
s64h13,19976.69181585678
s64h14,19976.69181585678
s64h15,19976.69181585678
s64h16,19976.69181585678
s64h17,19976.69181585678
s64h18,19976.69181585678
s64h19,19976.69181585678
s64h20,19976.69181585678
s64h21,19976.69181585678
s65h1,168133.0
s65h2,162560.0
s65h3,168536.0
s65h4,160518.0
s65h5,157146.0
s65h6,171580.0
s65h7,192853.0
s65h8,168133.0
s65h9,162560.0
s65h10,168536.0
s65h11,160518.0
s65h12,157146.0
s65h13,171580.0
s65h14,192853.0
s65h15,168133.0
s65h16,162560.0
s65h17,168536.0
s65h18,160518.0
s65h19,157146.0
s65h20,171580.0
s65h21,192853.0
s66h1,195616.0
s66h2,191025.0
s66h3,191986.0
s66h4,204789.0
s66h5,190165.0
s66h6,211046.0
s66h7,220059.0
s66h8,195616.0
s66h9,191025.0
s66h10,191986.0
s66h11,204789.0
s66h12,190165.0
s66h13,211046.0
s66h14,220059.0
s66h15,195616.0
s66h16,191025.0
s66h17,191986.0
s66h18,204789.0
s66h19,190165.0
s66h20,211046.0
s66h21,220059.0
s67h1,6852.8
s67h2,6513.4
s67h3,6966.4
s67h4,7082.0
s67h5,7096.8
s67h6,7242.8
s67h7,6814.0
s67h8,6852.8
s67h9,6513.4
s67h10,6966.4
s67h11,7082.0
s67h12,7096.8
s67h13,7242.8
s67h14,6814.0
s67h15,6852.8
s67h16,6513.4
s67h17,6966.4
s67h18,7082.0
s67h19,7096.8
s67h20,7242.8
s67h21,6814.0
s68h1,5984.0
s68h2,5649.0
s68h3,6165.0
s68h4,6015.0
s68h5,6333.0
s68h6,6396.0
s68h7,5930.0
s68h8,5984.0
s68h9,5649.0
s68h10,6165.0
s68h11,6015.0
s68h12,6333.0
s68h13,6396.0
s68h14,5930.0
s68h15,5984.0
s68h16,5649.0
s68h17,6165.0
s68h18,6015.0
s68h19,6333.0
s68h20,6396.0
s68h21,5930.0
s69h1,90845.0
s69h2,85834.0
s69h3,87453.0
s69h4,85360.0
s69h5,84994.0
s69h6,81787.0
s69h7,87651.0
s69h8,90845.0
s69h9,85834.0
s69h10,87453.0
s69h11,85360.0
s69h12,84994.0
s69h13,81787.0
s69h14,87651.0
s69h15,90845.0
s69h16,85834.0
s69h17,87453.0
s69h18,85360.0
s69h19,84994.0
s69h20,81787.0
s69h21,87651.0
s70h1,120658
s70h2,112717
s70h3,124833
s70h4,119038
s70h5,112038
s70h6,116192
s70h7,108999
s70h8,120658
s70h9,112717
s70h10,124833
s70h11,119038
s70h12,112038
s70h13,116192
s70h14,108999
s70h15,120658
s70h16,112717
s70h17,124833
s70h18,119038
s70h19,112038
s70h20,116192
s70h21,108999
s71h1,72595.8
s71h2,70504.8
s71h3,70696.0
s71h4,70960.6
s71h5,74026.0
s71h6,87599.2
s71h7,96782.8
s71h8,72595.8
s71h9,70504.8
s71h10,70696.0
s71h11,70960.6
s71h12,74026.0
s71h13,87599.2
s71h14,96782.8
s71h15,72595.8
s71h16,70504.8
s71h17,70696.0
s71h18,70960.6
s71h19,74026.0
s71h20,87599.2
s71h21,96782.8
s72h1,102589.7820046535
s72h2,102770.7287562527
s72h3,100952.9481235975
s72h4,101094.63572984477
s72h5,101843.76696036741
s72h6,125166.77090126787
s72h7,134832.71067570013
s72h8,102750.91321661836
s72h9,102932.05843232333
s72h10,101112.27921541732
s72h11,101254.12298966857
s72h12,102004.07881877097
s72h13,125351.91957702856
s72h14,135027.7342479609
s72h15,102912.22116395661
s72h16,103093.56496750488
s72h17,101271.78591726079
s72h18,101413.78595736113
s72h19,102164.56690100304
s72h20,125537.25951640768
s72h21,135222.95481895533
