Id,forecasts
s51h20,9219.961730600913
s51h21,9542.169340001434
s52h1,10494.69603844303
s52h2,10605.857252286021
s52h3,10983.773761785189
s52h4,11360.75785094236
s52h5,10690.552079633891
s52h6,11104.302609911045
s52h7,11144.916676921337
s52h8,10522.50471129177
s52h9,10628.933584796392
s52h10,10998.92344920539
s52h11,11402.089236550688
s52h12,10722.766241744972
s52h13,11142.056354656233
s52h14,11179.260419238704
s52h15,10550.313384140507
s52h16,10652.009917306763
s52h17,11014.073136625591
s52h18,11443.420622159016
s52h19,10754.98040385605
s52h20,11179.810099401422
s52h21,11213.604161556072
s53h1,189820.30942285503
s53h2,187261.93502466954
s53h3,181876.7530450877
s53h4,181580.36249460297
s53h5,175467.85370178713
s53h6,161178.62198978616
s53h7,170379.2345337027
s53h8,188190.7974775679
s53h9,185605.13850925793
s53h10,180301.76956278982
s53h11,180044.097133894
s53h12,173934.10496492655
s53h13,159721.2560238636
s53h14,168623.1125130376
s53h15,186561.28553228072
s53h16,183948.3419938463
s53h17,178726.78608049193
s53h18,178507.83177318505
s53h19,172400.356228066
s53h20,158263.89005794105
s53h21,166866.99049237248
s54h1,132004.4970911446
s54h2,124483.60639474247
s54h3,126287.77160490664
s54h4,124693.61800960392
s54h5,121687.5917773812
s54h6,111282.34222599273
s54h7,117661.3171495322
s54h8,130710.14877127582
s54h9,123169.31339381449
s54h10,125044.27681892591
s54h11,123472.41049690175
s54h12,120421.37075017224
s54h13,110101.442995687
s54h14,116216.64385441395
s54h15,129415.80045140702
s54h16,121855.0203928865
s54h17,123800.78203294518
s54h18,122251.20298419958
s54h19,119155.14972296328
s54h20,108920.54376538127
s54h21,114771.97055929569
s55h1,183704.2638317422
s55h2,184971.09611736092
s55h3,183242.1793206787
s55h4,177867.85579312334
s55h5,183810.49821554302
s55h6,214845.97341096413
s55h7,229604.64561421584
s55h8,183029.63672224758
s55h9,184476.5994997491
s55h10,182792.87709033102
s55h11,177364.48409977608
s55h12,183413.97231710827
s55h13,214372.92499276347
s55h14,229099.60037558258
s55h15,182355.00961275294
s55h16,183982.1028821373
s55h17,182343.57485998338
s55h18,176861.11240642885
s55h19,183017.44641867356
s55h20,213899.87657456283
s55h21,228594.55513694932
s56h1,242802.4501174766
s56h2,240662.98251222674
s56h3,233138.68179686408
s56h4,233096.202227924
s56h5,235401.40906943075
s56h6,282186.1048416463
s56h7,282256.1952144156
s56h8,242187.20366972912
s56h9,240179.4735760465
s56h10,232571.8553360909
s56h11,232493.68855394478
s56h12,234849.90513582513
s56h13,281772.62272270373
s56h14,281564.2526387393
s56h15,241571.95722198163
s56h16,239695.96463986623
s56h17,232005.02887531774
s56h18,231891.1748799656
s56h19,234298.4012022195
s56h20,281359.14060376125
s56h21,280872.31006306305
s57h1,30598.0710263777
s57h2,31088.27926557245
s57h3,31737.11064680779
s57h4,32663.9975770462
s57h5,32316.432857867843
s57h6,28963.363458992077
s57h7,29267.809319456926
s57h8,30455.359464652105
s57h9,30929.829284809948
s57h10,31574.213484441956
s57h11,32559.364186196166
s57h12,32210.30889166727
s57h13,28849.729213738
s57h14,29112.252072292456
s57h15,30312.647902926507
s57h16,30771.37930404744
s57h17,31411.316322076123
s57h18,32454.730795346135
s57h19,32104.1849254667
s57h20,28736.094968483918
s57h21,28956.69482512799
s58h1,58899.50187735899
s58h2,59324.604936571326
s58h3,57653.82411847296
s58h4,57141.36904040235
s58h5,55815.478023622345
s58h6,54173.09793333557
s58h7,56049.1577799851
s58h8,58782.51613147644
s58h9,59156.084719655715
s58h10,57501.996511729085
s58h11,57005.322354015814
s58h12,55688.41207076931
s58h13,54065.568109583946
s58h14,55937.85621073846
s58h15,58665.530385593884
s58h16,58987.56450274011
s58h17,57350.16890498521
s58h18,56869.27566762928
s58h19,55561.34611791627
s58h20,53958.03828583233
s58h21,55826.554641491806
s59h1,1088.2977675054271
s59h2,1064.045893051043
s59h3,1069.2730077585788
s59h4,945.4736109046197
s59h5,1024.8611000053481
s59h6,1070.8757528602796
s59h7,902.1460499163102
s59h8,1088.0249314556922
s59h9,1062.7391542100809
s59h10,1068.086681486089
s59h11,942.8408018769568
s59h12,1022.8185462621223
s59h13,1069.7024429549147
s59h14,898.9680819367787
s59h15,1087.7520954059573
s59h16,1061.4324153691186
s59h17,1066.9003552135994
s59h18,940.207992849294
s59h19,1020.7759925188965
s59h20,1068.5291330495497
s59h21,895.7901139572473
s60h1,1431.4392698891818
s60h2,1463.5585397557916
s60h3,1514.3867138838038
s60h4,1316.3820133703584
s60h5,1426.6771488045297
s60h6,1541.3407946923733
s60h7,1380.637996094567
s60h8,1430.5167340480575
s60h9,1463.4697070234486
s60h10,1515.1677703368573
s60h11,1313.5309291508622
s60h12,1424.0534591399824
s60h13,1541.7687421795824
s60h14,1379.137707960108
s60h15,1429.5941982069335
s60h16,1463.3808742911058
s60h17,1515.9488267899108
s60h18,1310.6798449313662
s60h19,1421.4297694754348
s60h20,1542.1966896667918
s60h21,1377.637419825649
s61h1,22676.190408058865
s61h2,23628.253197234804
s61h3,23544.082089637228
s61h4,23176.756671008763
s61h5,23365.35044776429
s61h6,19600.01844457181
s61h7,19648.959068582633
s61h8,22571.029118827264
s61h9,23525.53191516642
s61h10,23454.32441949804
s61h11,23092.37915354699
s61h12,23293.148911091892
s61h13,19517.392856252656
s61h14,19563.925753256055
s61h15,22465.867829595663
s61h16,23422.810633098037
s61h17,23364.566749358848
s61h18,23008.001636085213
s61h19,23220.9473744195
s61h20,19434.767267933497
s61h21,19478.89243792948
s62h1,3925.123771662541
s62h2,4158.9754061161875
s62h3,4664.686610606492
s62h4,4116.80938752959
s62h5,4031.0654791430643
s62h6,3618.393864522403
s62h7,3671.9683496677994
s62h8,3820.736182669904
s62h9,4067.1534166060624
s62h10,4591.176312588812
s62h11,4037.003603091428
s62h12,3940.2982674896252
s62h13,3545.288974080716
s62h14,3582.643093367343
s62h15,3716.3485936772663
s62h16,3975.331427095937
s62h17,4517.666014571133
s62h18,3957.1978186532665
s62h19,3849.5310558361866
s62h20,3472.184083639029
s62h21,3493.3178370668866
s63h1,5232.202510843079
s63h2,5470.829052650884
s63h3,5684.319157514944
s63h4,5631.067877889511
s63h5,5285.115196581792
s63h6,5402.949179607965
s63h7,5685.783759977264
s63h8,5176.109258297115
s63h9,5416.857919647867
s63h10,5632.334629613349
s63h11,5589.39474818251
s63h12,5240.192340196078
s63h13,5349.080547345263
s63h14,5631.020229336547
s63h15,5120.01600575115
s63h16,5362.88678664485
s63h17,5580.350101711752
s63h18,5547.72161847551
s63h19,5195.269483810364
s63h20,5295.211915082562
s63h21,5576.256698695832
s64h1,20532.168804350527
s64h2,20428.329698561425
s64h3,20136.1720913055
s64h4,21054.360934949167
s64h5,19778.435499096733
s64h6,20685.209547189184
s64h7,21729.69922868481
s64h8,20547.356996799568
s64h9,20450.902126390592
s64h10,20157.693678715783
s64h11,21090.25415629061
s64h12,19785.808340086653
s64h13,20687.396092132138
s64h14,21736.630150982102
s64h15,20562.54518924861
s64h16,20473.474554219763
s64h17,20179.215266126062
s64h18,21126.14737763206
s64h19,19793.181181076576
s64h20,20689.582637075087
s64h21,21743.561073279398
s65h1,167642.04644503916
s65h2,162035.17623064117
s65h3,163394.57000144562
s65h4,161876.56793390034
s65h5,157068.34077547243
s65h6,167759.06992446323
s65h7,179321.749047576
s65h8,167167.4514590815
s65h9,161588.21365091502
s65h10,162942.61463520626
s65h11,161495.31128060396
s65h12,156643.00201497902
s65h13,167188.22238654635
s65h14,178746.2990115872
s65h15,166692.85647312383
s65h16,161141.25107118883
s65h17,162490.65926896693
s65h18,161114.05462730755
s65h19,156217.6632544856
s65h20,166617.37484862944
s65h21,178170.84897559835
s66h1,197474.98452740966
s66h2,193630.7207794905
s66h3,196857.849031288
s66h4,202079.31678464852
s66h5,190177.68056147272
s66h6,214756.586734551
s66h7,224613.0612043245
s66h8,196778.96936207332
s66h9,192996.0052879383
s66h10,196305.4429880796
s66h11,201778.44689435954
s66h12,189692.47862874606
s66h13,214260.45788857888
s66h14,223985.54488103456
s66h15,196082.954196737
s66h16,192361.28979638606
s66h17,195753.03694487116
s66h18,201477.57700407057
s66h19,189207.27669601943
s66h20,213764.32904260675
s66h21,223358.02855774458
s67h1,7295.490509685094
s67h2,7068.25479188741
s67h3,7444.868205335337
s67h4,7376.350089165514
s67h5,7725.87926562186
s67h6,7694.348560772201
s67h7,7244.604103159165
s67h8,7314.2297420431905
s67h9,7085.115571672124
s67h10,7464.683745316465
s67h11,7395.403883714927
s67h12,7752.457429710308
s67h13,7716.746332172529
s67h14,7259.992008456896
s67h15,7332.968974401288
s67h16,7101.976351456839
s67h17,7484.499285297595
s67h18,7414.45767826434
s67h19,7779.035593798755
s67h20,7739.144103572856
s67h21,7275.379913754626
s68h1,6331.3294266772755
s68h2,6126.235299136679
s68h3,6341.28092011535
s68h4,6278.279687813605
s68h5,6746.324855227554
s68h6,6433.001151189283
s68h7,5970.211114575287
s68h8,6351.38269569682
s68h9,6141.5341477209895
s68h10,6359.760341799364
s68h11,6293.171988130105
s68h12,6771.861181621714
s68h13,6450.728807217949
s68h14,5981.3991614651395
s68h15,6371.435964716365
s68h16,6156.832996305301
s68h17,6378.239763483379
s68h18,6308.064288446604
s68h19,6797.397508015876
s68h20,6468.456463246616
s68h21,5992.587208354991
s69h1,90176.73668786108
s69h2,86472.59643129191
s69h3,89392.8886613909
s69h4,86712.56678048785
s69h5,83655.58977619217
s69h6,79921.00852198033
s69h7,84689.62188220152
s69h8,89725.62335596564
s69h9,85987.83383325429
s69h10,88955.64487804692
s69h11,86273.12057414382
s69h12,83254.69514722915
s69h13,79451.6693103451
s69h14,84122.9915634953
s69h15,89274.51002407022
s69h16,85503.07123521666
s69h17,88518.40109470295
s69h18,85833.67436779979
s69h19,82853.80051826616
s69h20,78982.33009870985
s69h21,83556.36124478908
s70h1,127658.0083581126
s70h2,125776.76509096366
s70h3,128345.06210837152
s70h4,123573.75701795754
s70h5,116538.78855248816
s70h6,112639.39969447696
s70h7,115605.9590179021
s70h8,127328.13102384038
s70h9,125406.66367819662
s70h10,128057.66173944873
s70h11,123325.68055130322
s70h12,116227.95806729408
s70h13,112262.35141353357
s70h14,115134.0770918186
s70h15,126998.25368956817
s70h16,125036.5622654296
s70h17,127770.26137052591
s70h18,123077.60408464888
s70h19,115917.12758209999
s70h20,111885.30313259017
s70h21,114662.19516573512
s71h1,72530.69077569559
s71h2,70158.5276604772
s71h3,70993.68928063077
s71h4,71447.04403323033
s71h5,73038.76262936025
s71h6,85962.03178131548
s71h7,93530.96982975763
s71h8,72451.1689601319
s71h9,70094.727662765
s71h10,70965.18931111431
s71h11,71474.57664522598
s71h12,73015.06593196814
s71h13,85798.99804360159
s71h14,93447.8842073626
s71h15,72371.64714456818
s71h16,70030.92766505279
s71h17,70936.68934159786
s71h18,71502.10925722163
s71h19,72991.36923457602
s71h20,85635.96430588771
s71h21,93364.79858496756
s72h1,98171.77492141082
s72h2,93550.08001862091
s72h3,94600.05940427036
s72h4,95221.40830948629
s72h5,96219.78004989898
s72h6,122083.2387696394
s72h7,132501.16027474107
s72h8,98221.56845384564
s72h9,93573.36984715598
s72h10,94664.10492420077
s72h11,95333.82078189867
s72h12,96294.9282376727
s72h13,122249.67678071081
s72h14,132710.82413454217
s72h15,98271.36198628048
s72h16,93596.65967569103
s72h17,94728.15044413118
s72h18,95446.23325431107
s72h19,96370.07642544642
s72h20,122416.11479178224
s72h21,132920.48799434328
